Student ID,Age,Gender,Learning Disabilities,Enrollment Date,Subscription Type,Cumulative Learning Progress (%),Retention Rate (weekly),Retention Rate (monthly),Time to Master Key Concepts,Math,Science,History,English,Geography,Quiz Session Date,Quiz ID,Quiz Topic/Subject,Quiz Score,Time Spent on Quiz,Flashcards Used,Flashcard Accuracy,Total Active Sessions (weekly),Session Duration,Device Used,Satisfaction Rating,Feedback Type,Date of Feedback,Comments/Sentiment
79301ef8-8a48-4336-8f62-04373fcea868,34,Female,ND,2021-09-30,Free,42.23735530869929,0.5978806364147652,0.6189315979241624,17,64.487433481837,70.78406006706777,78.05688155600711,67.9460476646903,51.46288663286859,2025-07-30,Q10,Math,93,7,No,76.0,4,161,Mobile,4.0,Suggestion,2025-05-18,Positive
79301ef8-8a48-4336-8f62-04373fcea868,34,Female,ND,2021-09-30,Free,42.23735530869929,0.5978806364147652,0.6189315979241624,17,64.487433481837,70.78406006706777,78.05688155600711,67.9460476646903,51.46288663286859,2025-03-04,Q6,Math,92,24,Yes,92.0,3,43,Mobile,4.0,Suggestion,2025-05-18,Positive
79301ef8-8a48-4336-8f62-04373fcea868,34,Female,ND,2021-09-30,Free,42.23735530869929,0.5978806364147652,0.6189315979241624,17,64.487433481837,70.78406006706777,78.05688155600711,67.9460476646903,51.46288663286859,2025-05-20,Q12,English,77,5,No,80.0,4,147,Desktop,4.0,Suggestion,2025-05-18,Positive
79301ef8-8a48-4336-8f62-04373fcea868,34,Female,ND,2021-09-30,Free,42.23735530869929,0.5978806364147652,0.6189315979241624,17,64.487433481837,70.78406006706777,78.05688155600711,67.9460476646903,51.46288663286859,2025-06-18,Q6,Geography,61,18,Yes,71.0,2,111,Mobile,4.0,Suggestion,2025-05-18,Positive
79301ef8-8a48-4336-8f62-04373fcea868,34,Female,ND,2021-09-30,Free,42.23735530869929,0.5978806364147652,0.6189315979241624,17,64.487433481837,70.78406006706777,78.05688155600711,67.9460476646903,51.46288663286859,2025-07-02,Q12,History,61,5,Yes,,3,120,Desktop,4.0,Suggestion,2025-05-18,Positive
79301ef8-8a48-4336-8f62-04373fcea868,34,Female,ND,2021-09-30,Free,42.23735530869929,0.5978806364147652,0.6189315979241624,17,64.487433481837,70.78406006706777,78.05688155600711,67.9460476646903,51.46288663286859,2025-05-05,Q3,English,78,15,Yes,,2,60,Mobile,4.0,Suggestion,2025-05-18,Positive
79301ef8-8a48-4336-8f62-04373fcea868,34,Female,ND,2021-09-30,Free,42.23735530869929,0.5978806364147652,0.6189315979241624,17,64.487433481837,70.78406006706777,78.05688155600711,67.9460476646903,51.46288663286859,2025-04-13,Q6,History,55,16,Yes,,3,67,Mobile,4.0,Suggestion,2025-05-18,Positive
79301ef8-8a48-4336-8f62-04373fcea868,34,Female,ND,2021-09-30,Free,42.23735530869929,0.5978806364147652,0.6189315979241624,17,64.487433481837,70.78406006706777,78.05688155600711,67.9460476646903,51.46288663286859,2025-01-27,Q1,Geography,67,18,Yes,63.0,4,95,Desktop,4.0,Suggestion,2025-05-18,Positive
79301ef8-8a48-4336-8f62-04373fcea868,34,Female,ND,2021-09-30,Free,42.23735530869929,0.5978806364147652,0.6189315979241624,17,64.487433481837,70.78406006706777,78.05688155600711,67.9460476646903,51.46288663286859,2025-05-20,Q9,Science,55,7,No,,2,55,Mobile,4.0,Suggestion,2025-05-18,Positive
79301ef8-8a48-4336-8f62-04373fcea868,34,Female,ND,2021-09-30,Free,42.23735530869929,0.5978806364147652,0.6189315979241624,17,64.487433481837,70.78406006706777,78.05688155600711,67.9460476646903,51.46288663286859,2025-04-08,Q5,History,72,15,No,,3,149,Desktop,4.0,Suggestion,2025-05-18,Positive
79301ef8-8a48-4336-8f62-04373fcea868,34,Female,ND,2021-09-30,Free,42.23735530869929,0.5978806364147652,0.6189315979241624,17,64.487433481837,70.78406006706777,78.05688155600711,67.9460476646903,51.46288663286859,2025-03-04,Q11,Science,77,16,Yes,91.0,2,119,Desktop,4.0,Suggestion,2025-05-18,Positive
59046176-c277-4261-af34-b3296acbcb0b,26,Non-binary,ND,2024-10-15,Premium,57.30226695548979,0.6415548586268418,0.5504688798910913,10,63.47228497177984,56.03330191706478,56.61729890411375,77.27501715094458,52.347529349613566,2025-07-22,Q15,History,58,15,No,,4,65,Desktop,2.0,Suggestion,2025-03-08,Positive
59046176-c277-4261-af34-b3296acbcb0b,26,Non-binary,ND,2024-10-15,Premium,57.30226695548979,0.6415548586268418,0.5504688798910913,10,63.47228497177984,56.03330191706478,56.61729890411375,77.27501715094458,52.347529349613566,2025-07-22,Q15,History,58,15,No,,4,65,Desktop,1.0,Feature Request,2025-06-06,Negative
59046176-c277-4261-af34-b3296acbcb0b,26,Non-binary,ND,2024-10-15,Premium,57.30226695548979,0.6415548586268418,0.5504688798910913,10,63.47228497177984,56.03330191706478,56.61729890411375,77.27501715094458,52.347529349613566,2025-04-19,Q20,History,78,12,Yes,88.0,4,153,Mobile,2.0,Suggestion,2025-03-08,Positive
59046176-c277-4261-af34-b3296acbcb0b,26,Non-binary,ND,2024-10-15,Premium,57.30226695548979,0.6415548586268418,0.5504688798910913,10,63.47228497177984,56.03330191706478,56.61729890411375,77.27501715094458,52.347529349613566,2025-04-19,Q20,History,78,12,Yes,88.0,4,153,Mobile,1.0,Feature Request,2025-06-06,Negative
59046176-c277-4261-af34-b3296acbcb0b,26,Non-binary,ND,2024-10-15,Premium,57.30226695548979,0.6415548586268418,0.5504688798910913,10,63.47228497177984,56.03330191706478,56.61729890411375,77.27501715094458,52.347529349613566,2025-03-11,Q3,Math,83,19,Yes,,2,100,Mobile,2.0,Suggestion,2025-03-08,Positive
59046176-c277-4261-af34-b3296acbcb0b,26,Non-binary,ND,2024-10-15,Premium,57.30226695548979,0.6415548586268418,0.5504688798910913,10,63.47228497177984,56.03330191706478,56.61729890411375,77.27501715094458,52.347529349613566,2025-03-11,Q3,Math,83,19,Yes,,2,100,Mobile,1.0,Feature Request,2025-06-06,Negative
59046176-c277-4261-af34-b3296acbcb0b,26,Non-binary,ND,2024-10-15,Premium,57.30226695548979,0.6415548586268418,0.5504688798910913,10,63.47228497177984,56.03330191706478,56.61729890411375,77.27501715094458,52.347529349613566,2025-08-09,Q18,Geography,81,24,No,,3,152,Desktop,2.0,Suggestion,2025-03-08,Positive
59046176-c277-4261-af34-b3296acbcb0b,26,Non-binary,ND,2024-10-15,Premium,57.30226695548979,0.6415548586268418,0.5504688798910913,10,63.47228497177984,56.03330191706478,56.61729890411375,77.27501715094458,52.347529349613566,2025-08-09,Q18,Geography,81,24,No,,3,152,Desktop,1.0,Feature Request,2025-06-06,Negative
59046176-c277-4261-af34-b3296acbcb0b,26,Non-binary,ND,2024-10-15,Premium,57.30226695548979,0.6415548586268418,0.5504688798910913,10,63.47228497177984,56.03330191706478,56.61729890411375,77.27501715094458,52.347529349613566,2025-04-22,Q14,Math,85,14,Yes,85.0,2,140,Desktop,2.0,Suggestion,2025-03-08,Positive
59046176-c277-4261-af34-b3296acbcb0b,26,Non-binary,ND,2024-10-15,Premium,57.30226695548979,0.6415548586268418,0.5504688798910913,10,63.47228497177984,56.03330191706478,56.61729890411375,77.27501715094458,52.347529349613566,2025-04-22,Q14,Math,85,14,Yes,85.0,2,140,Desktop,1.0,Feature Request,2025-06-06,Negative
59046176-c277-4261-af34-b3296acbcb0b,26,Non-binary,ND,2024-10-15,Premium,57.30226695548979,0.6415548586268418,0.5504688798910913,10,63.47228497177984,56.03330191706478,56.61729890411375,77.27501715094458,52.347529349613566,2025-05-19,Q12,Geography,54,6,No,64.0,2,101,Desktop,2.0,Suggestion,2025-03-08,Positive
59046176-c277-4261-af34-b3296acbcb0b,26,Non-binary,ND,2024-10-15,Premium,57.30226695548979,0.6415548586268418,0.5504688798910913,10,63.47228497177984,56.03330191706478,56.61729890411375,77.27501715094458,52.347529349613566,2025-05-19,Q12,Geography,54,6,No,64.0,2,101,Desktop,1.0,Feature Request,2025-06-06,Negative
59046176-c277-4261-af34-b3296acbcb0b,26,Non-binary,ND,2024-10-15,Premium,57.30226695548979,0.6415548586268418,0.5504688798910913,10,63.47228497177984,56.03330191706478,56.61729890411375,77.27501715094458,52.347529349613566,2025-08-03,Q14,Geography,91,9,Yes,66.0,4,85,Mobile,2.0,Suggestion,2025-03-08,Positive
59046176-c277-4261-af34-b3296acbcb0b,26,Non-binary,ND,2024-10-15,Premium,57.30226695548979,0.6415548586268418,0.5504688798910913,10,63.47228497177984,56.03330191706478,56.61729890411375,77.27501715094458,52.347529349613566,2025-08-03,Q14,Geography,91,9,Yes,66.0,4,85,Mobile,1.0,Feature Request,2025-06-06,Negative
59046176-c277-4261-af34-b3296acbcb0b,26,Non-binary,ND,2024-10-15,Premium,57.30226695548979,0.6415548586268418,0.5504688798910913,10,63.47228497177984,56.03330191706478,56.61729890411375,77.27501715094458,52.347529349613566,2025-06-23,Q14,History,72,24,No,,4,68,Mobile,2.0,Suggestion,2025-03-08,Positive
59046176-c277-4261-af34-b3296acbcb0b,26,Non-binary,ND,2024-10-15,Premium,57.30226695548979,0.6415548586268418,0.5504688798910913,10,63.47228497177984,56.03330191706478,56.61729890411375,77.27501715094458,52.347529349613566,2025-06-23,Q14,History,72,24,No,,4,68,Mobile,1.0,Feature Request,2025-06-06,Negative
59046176-c277-4261-af34-b3296acbcb0b,26,Non-binary,ND,2024-10-15,Premium,57.30226695548979,0.6415548586268418,0.5504688798910913,10,63.47228497177984,56.03330191706478,56.61729890411375,77.27501715094458,52.347529349613566,2025-03-24,Q20,Geography,65,17,Yes,60.0,3,42,Desktop,2.0,Suggestion,2025-03-08,Positive
59046176-c277-4261-af34-b3296acbcb0b,26,Non-binary,ND,2024-10-15,Premium,57.30226695548979,0.6415548586268418,0.5504688798910913,10,63.47228497177984,56.03330191706478,56.61729890411375,77.27501715094458,52.347529349613566,2025-03-24,Q20,Geography,65,17,Yes,60.0,3,42,Desktop,1.0,Feature Request,2025-06-06,Negative
59046176-c277-4261-af34-b3296acbcb0b,26,Non-binary,ND,2024-10-15,Premium,57.30226695548979,0.6415548586268418,0.5504688798910913,10,63.47228497177984,56.03330191706478,56.61729890411375,77.27501715094458,52.347529349613566,2025-05-31,Q16,Math,59,24,No,,2,91,Desktop,2.0,Suggestion,2025-03-08,Positive
59046176-c277-4261-af34-b3296acbcb0b,26,Non-binary,ND,2024-10-15,Premium,57.30226695548979,0.6415548586268418,0.5504688798910913,10,63.47228497177984,56.03330191706478,56.61729890411375,77.27501715094458,52.347529349613566,2025-05-31,Q16,Math,59,24,No,,2,91,Desktop,1.0,Feature Request,2025-06-06,Negative
59046176-c277-4261-af34-b3296acbcb0b,26,Non-binary,ND,2024-10-15,Premium,57.30226695548979,0.6415548586268418,0.5504688798910913,10,63.47228497177984,56.03330191706478,56.61729890411375,77.27501715094458,52.347529349613566,2025-06-22,Q10,Math,76,6,No,,4,49,Mobile,2.0,Suggestion,2025-03-08,Positive
59046176-c277-4261-af34-b3296acbcb0b,26,Non-binary,ND,2024-10-15,Premium,57.30226695548979,0.6415548586268418,0.5504688798910913,10,63.47228497177984,56.03330191706478,56.61729890411375,77.27501715094458,52.347529349613566,2025-06-22,Q10,Math,76,6,No,,4,49,Mobile,1.0,Feature Request,2025-06-06,Negative
59046176-c277-4261-af34-b3296acbcb0b,26,Non-binary,ND,2024-10-15,Premium,57.30226695548979,0.6415548586268418,0.5504688798910913,10,63.47228497177984,56.03330191706478,56.61729890411375,77.27501715094458,52.347529349613566,2025-05-29,Q1,Math,91,5,No,76.0,3,57,Desktop,2.0,Suggestion,2025-03-08,Positive
59046176-c277-4261-af34-b3296acbcb0b,26,Non-binary,ND,2024-10-15,Premium,57.30226695548979,0.6415548586268418,0.5504688798910913,10,63.47228497177984,56.03330191706478,56.61729890411375,77.27501715094458,52.347529349613566,2025-05-29,Q1,Math,91,5,No,76.0,3,57,Desktop,1.0,Feature Request,2025-06-06,Negative
09e17856-933b-49f4-b9eb-de817ea6841f,30,Female,Non-ND,2021-01-17,Premium,57.673333925038094,0.7491124487548682,0.5938797339964339,24,77.37441770963018,87.21471547004953,74.6952155794259,86.29717930348235,68.52911560742197,2025-02-20,Q7,English,94,21,Yes,,2,83,Mobile,4.0,Bug,2025-06-09,Negative
09e17856-933b-49f4-b9eb-de817ea6841f,30,Female,Non-ND,2021-01-17,Premium,57.673333925038094,0.7491124487548682,0.5938797339964339,24,77.37441770963018,87.21471547004953,74.6952155794259,86.29717930348235,68.52911560742197,2025-02-20,Q7,English,94,21,Yes,,2,83,Mobile,5.0,Suggestion,2025-01-15,Positive
09e17856-933b-49f4-b9eb-de817ea6841f,30,Female,Non-ND,2021-01-17,Premium,57.673333925038094,0.7491124487548682,0.5938797339964339,24,77.37441770963018,87.21471547004953,74.6952155794259,86.29717930348235,68.52911560742197,2025-02-03,Q15,Math,65,19,Yes,,3,159,Desktop,4.0,Bug,2025-06-09,Negative
09e17856-933b-49f4-b9eb-de817ea6841f,30,Female,Non-ND,2021-01-17,Premium,57.673333925038094,0.7491124487548682,0.5938797339964339,24,77.37441770963018,87.21471547004953,74.6952155794259,86.29717930348235,68.52911560742197,2025-02-03,Q15,Math,65,19,Yes,,3,159,Desktop,5.0,Suggestion,2025-01-15,Positive
09e17856-933b-49f4-b9eb-de817ea6841f,30,Female,Non-ND,2021-01-17,Premium,57.673333925038094,0.7491124487548682,0.5938797339964339,24,77.37441770963018,87.21471547004953,74.6952155794259,86.29717930348235,68.52911560742197,2025-05-22,Q13,English,81,19,No,,3,54,Desktop,4.0,Bug,2025-06-09,Negative
09e17856-933b-49f4-b9eb-de817ea6841f,30,Female,Non-ND,2021-01-17,Premium,57.673333925038094,0.7491124487548682,0.5938797339964339,24,77.37441770963018,87.21471547004953,74.6952155794259,86.29717930348235,68.52911560742197,2025-05-22,Q13,English,81,19,No,,3,54,Desktop,5.0,Suggestion,2025-01-15,Positive
09e17856-933b-49f4-b9eb-de817ea6841f,30,Female,Non-ND,2021-01-17,Premium,57.673333925038094,0.7491124487548682,0.5938797339964339,24,77.37441770963018,87.21471547004953,74.6952155794259,86.29717930348235,68.52911560742197,2025-07-20,Q15,History,54,19,Yes,,4,101,Mobile,4.0,Bug,2025-06-09,Negative
09e17856-933b-49f4-b9eb-de817ea6841f,30,Female,Non-ND,2021-01-17,Premium,57.673333925038094,0.7491124487548682,0.5938797339964339,24,77.37441770963018,87.21471547004953,74.6952155794259,86.29717930348235,68.52911560742197,2025-07-20,Q15,History,54,19,Yes,,4,101,Mobile,5.0,Suggestion,2025-01-15,Positive
09e17856-933b-49f4-b9eb-de817ea6841f,30,Female,Non-ND,2021-01-17,Premium,57.673333925038094,0.7491124487548682,0.5938797339964339,24,77.37441770963018,87.21471547004953,74.6952155794259,86.29717930348235,68.52911560742197,2025-03-20,Q5,Math,50,5,Yes,99.0,2,70,Desktop,4.0,Bug,2025-06-09,Negative
09e17856-933b-49f4-b9eb-de817ea6841f,30,Female,Non-ND,2021-01-17,Premium,57.673333925038094,0.7491124487548682,0.5938797339964339,24,77.37441770963018,87.21471547004953,74.6952155794259,86.29717930348235,68.52911560742197,2025-03-20,Q5,Math,50,5,Yes,99.0,2,70,Desktop,5.0,Suggestion,2025-01-15,Positive
09e17856-933b-49f4-b9eb-de817ea6841f,30,Female,Non-ND,2021-01-17,Premium,57.673333925038094,0.7491124487548682,0.5938797339964339,24,77.37441770963018,87.21471547004953,74.6952155794259,86.29717930348235,68.52911560742197,2025-01-24,Q12,Math,78,23,No,,2,72,Mobile,4.0,Bug,2025-06-09,Negative
09e17856-933b-49f4-b9eb-de817ea6841f,30,Female,Non-ND,2021-01-17,Premium,57.673333925038094,0.7491124487548682,0.5938797339964339,24,77.37441770963018,87.21471547004953,74.6952155794259,86.29717930348235,68.52911560742197,2025-01-24,Q12,Math,78,23,No,,2,72,Mobile,5.0,Suggestion,2025-01-15,Positive
09e17856-933b-49f4-b9eb-de817ea6841f,30,Female,Non-ND,2021-01-17,Premium,57.673333925038094,0.7491124487548682,0.5938797339964339,24,77.37441770963018,87.21471547004953,74.6952155794259,86.29717930348235,68.52911560742197,2025-01-12,Q17,Geography,64,22,No,,3,158,Desktop,4.0,Bug,2025-06-09,Negative
09e17856-933b-49f4-b9eb-de817ea6841f,30,Female,Non-ND,2021-01-17,Premium,57.673333925038094,0.7491124487548682,0.5938797339964339,24,77.37441770963018,87.21471547004953,74.6952155794259,86.29717930348235,68.52911560742197,2025-01-12,Q17,Geography,64,22,No,,3,158,Desktop,5.0,Suggestion,2025-01-15,Positive
09e17856-933b-49f4-b9eb-de817ea6841f,30,Female,Non-ND,2021-01-17,Premium,57.673333925038094,0.7491124487548682,0.5938797339964339,24,77.37441770963018,87.21471547004953,74.6952155794259,86.29717930348235,68.52911560742197,2025-05-14,Q20,History,78,21,No,62.0,4,170,Desktop,4.0,Bug,2025-06-09,Negative
09e17856-933b-49f4-b9eb-de817ea6841f,30,Female,Non-ND,2021-01-17,Premium,57.673333925038094,0.7491124487548682,0.5938797339964339,24,77.37441770963018,87.21471547004953,74.6952155794259,86.29717930348235,68.52911560742197,2025-05-14,Q20,History,78,21,No,62.0,4,170,Desktop,5.0,Suggestion,2025-01-15,Positive
09e17856-933b-49f4-b9eb-de817ea6841f,30,Female,Non-ND,2021-01-17,Premium,57.673333925038094,0.7491124487548682,0.5938797339964339,24,77.37441770963018,87.21471547004953,74.6952155794259,86.29717930348235,68.52911560742197,2025-02-09,Q13,Geography,76,20,No,,2,97,Desktop,4.0,Bug,2025-06-09,Negative
09e17856-933b-49f4-b9eb-de817ea6841f,30,Female,Non-ND,2021-01-17,Premium,57.673333925038094,0.7491124487548682,0.5938797339964339,24,77.37441770963018,87.21471547004953,74.6952155794259,86.29717930348235,68.52911560742197,2025-02-09,Q13,Geography,76,20,No,,2,97,Desktop,5.0,Suggestion,2025-01-15,Positive
09e17856-933b-49f4-b9eb-de817ea6841f,30,Female,Non-ND,2021-01-17,Premium,57.673333925038094,0.7491124487548682,0.5938797339964339,24,77.37441770963018,87.21471547004953,74.6952155794259,86.29717930348235,68.52911560742197,2025-05-16,Q18,English,90,15,No,73.0,2,40,Desktop,4.0,Bug,2025-06-09,Negative
09e17856-933b-49f4-b9eb-de817ea6841f,30,Female,Non-ND,2021-01-17,Premium,57.673333925038094,0.7491124487548682,0.5938797339964339,24,77.37441770963018,87.21471547004953,74.6952155794259,86.29717930348235,68.52911560742197,2025-05-16,Q18,English,90,15,No,73.0,2,40,Desktop,5.0,Suggestion,2025-01-15,Positive
09e17856-933b-49f4-b9eb-de817ea6841f,30,Female,Non-ND,2021-01-17,Premium,57.673333925038094,0.7491124487548682,0.5938797339964339,24,77.37441770963018,87.21471547004953,74.6952155794259,86.29717930348235,68.52911560742197,2025-04-03,Q9,Math,52,17,Yes,94.0,4,88,Desktop,4.0,Bug,2025-06-09,Negative
09e17856-933b-49f4-b9eb-de817ea6841f,30,Female,Non-ND,2021-01-17,Premium,57.673333925038094,0.7491124487548682,0.5938797339964339,24,77.37441770963018,87.21471547004953,74.6952155794259,86.29717930348235,68.52911560742197,2025-04-03,Q9,Math,52,17,Yes,94.0,4,88,Desktop,5.0,Suggestion,2025-01-15,Positive
09e17856-933b-49f4-b9eb-de817ea6841f,30,Female,Non-ND,2021-01-17,Premium,57.673333925038094,0.7491124487548682,0.5938797339964339,24,77.37441770963018,87.21471547004953,74.6952155794259,86.29717930348235,68.52911560742197,2025-05-23,Q3,Math,61,14,No,,4,57,Mobile,4.0,Bug,2025-06-09,Negative
09e17856-933b-49f4-b9eb-de817ea6841f,30,Female,Non-ND,2021-01-17,Premium,57.673333925038094,0.7491124487548682,0.5938797339964339,24,77.37441770963018,87.21471547004953,74.6952155794259,86.29717930348235,68.52911560742197,2025-05-23,Q3,Math,61,14,No,,4,57,Mobile,5.0,Suggestion,2025-01-15,Positive
09e17856-933b-49f4-b9eb-de817ea6841f,30,Female,Non-ND,2021-01-17,Premium,57.673333925038094,0.7491124487548682,0.5938797339964339,24,77.37441770963018,87.21471547004953,74.6952155794259,86.29717930348235,68.52911560742197,2025-07-11,Q8,Math,68,7,Yes,89.0,4,118,Mobile,4.0,Bug,2025-06-09,Negative
09e17856-933b-49f4-b9eb-de817ea6841f,30,Female,Non-ND,2021-01-17,Premium,57.673333925038094,0.7491124487548682,0.5938797339964339,24,77.37441770963018,87.21471547004953,74.6952155794259,86.29717930348235,68.52911560742197,2025-07-11,Q8,Math,68,7,Yes,89.0,4,118,Mobile,5.0,Suggestion,2025-01-15,Positive
09e17856-933b-49f4-b9eb-de817ea6841f,30,Female,Non-ND,2021-01-17,Premium,57.673333925038094,0.7491124487548682,0.5938797339964339,24,77.37441770963018,87.21471547004953,74.6952155794259,86.29717930348235,68.52911560742197,2025-05-29,Q17,Science,95,22,Yes,,3,86,Mobile,4.0,Bug,2025-06-09,Negative
09e17856-933b-49f4-b9eb-de817ea6841f,30,Female,Non-ND,2021-01-17,Premium,57.673333925038094,0.7491124487548682,0.5938797339964339,24,77.37441770963018,87.21471547004953,74.6952155794259,86.29717930348235,68.52911560742197,2025-05-29,Q17,Science,95,22,Yes,,3,86,Mobile,5.0,Suggestion,2025-01-15,Positive
09e17856-933b-49f4-b9eb-de817ea6841f,30,Female,Non-ND,2021-01-17,Premium,57.673333925038094,0.7491124487548682,0.5938797339964339,24,77.37441770963018,87.21471547004953,74.6952155794259,86.29717930348235,68.52911560742197,2025-07-19,Q17,English,70,19,Yes,,3,58,Mobile,4.0,Bug,2025-06-09,Negative
09e17856-933b-49f4-b9eb-de817ea6841f,30,Female,Non-ND,2021-01-17,Premium,57.673333925038094,0.7491124487548682,0.5938797339964339,24,77.37441770963018,87.21471547004953,74.6952155794259,86.29717930348235,68.52911560742197,2025-07-19,Q17,English,70,19,Yes,,3,58,Mobile,5.0,Suggestion,2025-01-15,Positive
09e17856-933b-49f4-b9eb-de817ea6841f,30,Female,Non-ND,2021-01-17,Premium,57.673333925038094,0.7491124487548682,0.5938797339964339,24,77.37441770963018,87.21471547004953,74.6952155794259,86.29717930348235,68.52911560742197,2025-03-31,Q2,Math,59,5,Yes,,2,161,Mobile,4.0,Bug,2025-06-09,Negative
09e17856-933b-49f4-b9eb-de817ea6841f,30,Female,Non-ND,2021-01-17,Premium,57.673333925038094,0.7491124487548682,0.5938797339964339,24,77.37441770963018,87.21471547004953,74.6952155794259,86.29717930348235,68.52911560742197,2025-03-31,Q2,Math,59,5,Yes,,2,161,Mobile,5.0,Suggestion,2025-01-15,Positive
09e17856-933b-49f4-b9eb-de817ea6841f,30,Female,Non-ND,2021-01-17,Premium,57.673333925038094,0.7491124487548682,0.5938797339964339,24,77.37441770963018,87.21471547004953,74.6952155794259,86.29717930348235,68.52911560742197,2025-02-22,Q17,Science,61,19,Yes,,3,173,Desktop,4.0,Bug,2025-06-09,Negative
09e17856-933b-49f4-b9eb-de817ea6841f,30,Female,Non-ND,2021-01-17,Premium,57.673333925038094,0.7491124487548682,0.5938797339964339,24,77.37441770963018,87.21471547004953,74.6952155794259,86.29717930348235,68.52911560742197,2025-02-22,Q17,Science,61,19,Yes,,3,173,Desktop,5.0,Suggestion,2025-01-15,Positive
